id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
271,0.31,0.23,0.18,0.17,0.02,0.17
272,0.31,0.22,0.19,0.17,0.03,0.17
273,0.30,0.22,0.19,0.17,0.02,0.16
274,0.32,0.21,0.18,0.17,0.03,0.17
275,0.33,0.19,0.18,0.17,0.03,0.17
276,0.31,0.16,0.18,0.17,0.02,0.16
277,0.30,0.16,0.18,0.17,0.03,0.16
278,0.29,0.16,0.19,0.16,0.02,0.16
279,0.29,0.16,0.18,0.17,0.03,0.17
280,0.29,0.16,0.18,0.17,0.02,0.15
281,0.29,0.16,0.18,0.17,0.03,0.17
282,0.29,0.17,0.18,0.17,0.02,0.17
283,0.30,0.18,0.18,0.17,0.03,0.17
284,0.31,0.19,0.18,0.16,0.04,0.16
285,0.31,0.18,0.18,0.17,0.02,0.17
286,0.31,0.18,0.18,0.17,0.03,0.17
287,0.32,0.18,0.18,0.17,0.03,0.16
288,0.31,0.19,0.18,0.17,0.03,0.17
289,0.31,0.17,0.18,0.17,0.03,0.17
290,0.31,0.18,0.18,0.17,0.03,0.17
291,0.31,0.18,0.18,0.16,0.02,0.18
292,0.30,0.17,0.19,0.16,0.03,0.17
293,0.29,0.17,0.18,0.17,0.03,0.18
294,0.29,0.16,0.18,0.17,0.03,0.17
295,0.30,0.17,0.19,0.17,0.03,0.16
296,0.29,0.16,0.18,0.17,0.03,0.17
297,0.29,0.16,0.18,0.17,0.03,0.17
298,0.29,0.16,0.18,0.17,0.03,0.17
299,0.30,0.16,0.18,0.17,0.03,0.16
300,0.29,0.16,0.18,0.16,0.03,0.17
301,0.30,0.16,0.18,0.17,0.03,0.17
302,0.30,0.16,0.18,0.17,0.02,0.17
303,0.29,0.16,0.18,0.17,0.03,0.17
304,0.29,0.16,0.17,0.17,0.03,0.18
305,0.29,0.16,0.18,0.17,0.03,0.16
306,0.29,0.16,0.18,0.17,0.03,0.17
307,0.29,0.16,0.18,0.16,0.02,0.17
308,0.29,0.16,0.18,0.16,0.02,0.17
309,0.29,0.16,0.18,0.16,0.03,0.18
310,0.29,0.16,0.18,0.16,0.03,0.17
311,0.29,0.16,0.18,0.16,0.03,0.18
312,0.29,0.16,0.18,0.17,0.02,0.17
313,0.30,0.16,0.18,0.16,0.03,0.17
314,0.30,0.16,0.18,0.16,0.03,0.17
315,0.30,0.17,0.18,0.17,0.03,0.18
316,0.29,0.17,0.17,0.16,0.03,0.18
317,0.29,0.16,0.18,0.17,0.02,0.17
318,0.29,0.16,0.18,0.16,0.03,0.17
319,0.29,0.15,0.19,0.17,0.03,0.16
320,0.30,0.17,0.18,0.17,0.03,0.17
321,0.29,0.16,0.18,0.17,0.03,0.17
322,0.29,0.16,0.18,0.17,0.03,0.17
323,0.29,0.16,0.19,0.17,0.02,0.17
324,0.30,0.17,0.18,0.17,0.02,0.17
325,0.29,0.16,0.18,0.17,0.03,0.17
326,0.29,0.16,0.18,0.17,0.03,0.16
327,0.29,0.16,0.19,0.16,0.02,0.17
328,0.29,0.17,0.17,0.16,0.02,0.17
329,0.29,0.17,0.18,0.17,0.03,0.17
330,0.29,0.17,0.17,0.17,0.04,0.17
331,0.29,0.17,0.19,0.17,0.02,0.17
332,0.29,0.17,0.18,0.16,0.02,0.17
333,0.29,0.17,0.18,0.17,0.03,0.17
334,0.30,0.17,0.18,0.18,0.02,0.17
335,0.29,0.17,0.18,0.17,0.04,0.17
336,0.29,0.17,0.18,0.17,0.03,0.17
337,0.29,0.17,0.18,0.17,0.03,0.17
338,0.30,0.17,0.18,0.17,0.03,0.16
339,0.30,0.17,0.18,0.17,0.03,0.17
340,0.29,0.16,0.18,0.17,0.03,0.16
341,0.29,0.17,0.18,0.17,0.03,0.17
342,0.29,0.17,0.18,0.17,0.03,0.16
343,0.30,0.16,0.18,0.16,0.03,0.17
344,0.30,0.16,0.18,0.17,0.03,0.17
345,0.29,0.17,0.18,0.16,0.02,0.17
346,0.29,0.17,0.18,0.17,0.03,0.17
347,0.29,0.17,0.18,0.17,0.03,0.17
348,0.29,0.17,0.18,0.17,0.03,0.17
349,0.30,0.17,0.18,0.17,0.03,0.17
350,0.30,0.17,0.18,0.17,0.03,0.16
351,0.29,0.18,0.18,0.17,0.03,0.17
352,0.30,0.17,0.18,0.17,0.03,0.17
353,0.29,0.17,0.18,0.16,0.03,0.17
354,0.30,0.18,0.18,0.17,0.02,0.17
355,0.30,0.16,0.18,0.17,0.03,0.17
356,0.29,0.16,0.18,0.17,0.03,0.17
357,0.28,0.15,0.18,0.17,0.03,0.18
358,0.27,0.15,0.18,0.16,0.03,0.17
359,0.27,0.14,0.18,0.16,0.03,0.17
360,0.27,0.13,0.18,0.16,0.04,0.18
361,0.27,0.14,0.18,0.16,0.03,0.16
362,0.26,0.13,0.18,0.16,0.03,0.17
363,0.26,0.13,0.18,0.16,0.02,0.16
364,0.25,0.13,0.18,0.16,0.03,0.17
365,0.26,0.13,0.19,0.16,0.03,0.17
366,0.25,0.13,0.17,0.16,0.03,0.16
