id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
310,0.18,0.58,0.01,1.04,0.13,0.22
311,0.18,0.59,0.01,1.05,0.13,0.22
312,0.18,0.58,0.01,1.04,0.13,0.22
313,0.18,0.58,0.01,1.05,0.14,0.22
314,0.17,0.59,0.01,1.04,0.12,0.23
315,0.18,0.58,0.02,1.05,0.13,0.22
316,0.17,0.57,0.02,1.04,0.14,0.23
317,0.18,0.58,0.02,1.04,0.13,0.23
318,0.18,0.58,0.01,1.05,0.13,0.22
319,0.18,0.58,0.01,1.04,0.13,0.22
320,0.18,0.58,0.01,1.04,0.13,0.22
321,0.18,0.57,0.02,1.04,0.13,0.22
322,0.18,0.58,0.02,1.04,0.13,0.21
323,0.18,0.58,0.01,1.04,0.13,0.22
324,0.17,0.57,0.03,1.04,0.14,0.23
325,0.19,0.59,0.01,1.04,0.14,0.22
326,0.18,0.58,0.02,1.04,0.13,0.22
327,0.18,0.58,0.01,1.04,0.13,0.23
328,0.18,0.58,0.02,1.04,0.13,0.22
329,0.18,0.59,0.01,1.04,0.14,0.22
330,0.18,0.58,0.02,1.04,0.13,0.22
331,0.17,0.59,0.00,1.03,0.13,0.22
332,0.18,0.58,0.01,1.05,0.12,0.22
333,0.18,0.58,0.01,1.05,0.13,0.24
334,0.18,0.59,0.01,1.04,0.12,0.22
335,0.18,0.57,0.01,1.04,0.12,0.23
336,0.17,0.58,0.01,1.04,0.13,0.22
337,0.19,0.57,0.01,1.06,0.13,0.23
338,0.18,0.57,0.01,1.04,0.12,0.22
339,0.18,0.58,0.02,1.04,0.13,0.22
340,0.18,0.58,0.02,1.04,0.13,0.23
341,0.18,0.58,0.02,1.04,0.13,0.22
342,0.18,0.58,0.02,1.04,0.14,0.22
343,0.18,0.58,0.02,1.04,0.13,0.22
344,0.18,0.59,0.01,1.04,0.14,0.23
345,0.18,0.58,0.01,1.04,0.13,0.22
346,0.18,0.58,0.01,1.04,0.13,0.23
347,0.18,0.59,0.01,1.04,0.13,0.22
348,0.18,0.58,0.01,1.04,0.12,0.21
349,0.19,0.58,0.01,1.04,0.14,0.23
350,0.18,0.58,0.01,1.04,0.13,0.22
351,0.18,0.59,0.02,1.04,0.14,0.22
352,0.18,0.58,0.02,1.04,0.13,0.22
353,0.18,0.58,0.03,1.04,0.11,0.22
354,0.18,0.58,0.01,1.05,0.13,0.23
355,0.18,0.58,0.02,1.04,0.14,0.23
356,0.18,0.58,0.02,1.04,0.14,0.23
357,0.18,0.58,0.01,1.04,0.13,0.22
358,0.18,0.58,0.02,1.04,0.14,0.22
359,0.18,0.58,0.01,1.04,0.13,0.23
360,0.18,0.58,0.02,1.04,0.15,0.23
361,0.17,0.58,0.01,1.04,0.13,0.22
362,0.18,0.58,0.02,1.05,0.14,0.22
363,0.18,0.57,0.02,1.04,0.11,0.22
364,0.18,0.58,0.01,1.04,0.13,0.22
365,0.19,0.58,0.02,1.03,0.14,0.22
366,0.18,0.58,0.01,1.04,0.13,0.22
367,0.18,0.58,0.00,1.04,0.14,0.22
368,0.18,0.58,0.01,1.04,0.13,0.21
