id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
183,0.24,0.13,0.17,0.14,0.03,0.16
184,0.25,0.13,0.17,0.15,0.03,0.16
185,0.25,0.12,0.17,0.15,0.02,0.16
186,0.25,0.12,0.18,0.15,0.02,0.16
187,0.25,0.12,0.17,0.15,0.03,0.15
188,0.25,0.12,0.18,0.15,0.02,0.15
189,0.25,0.12,0.17,0.14,0.03,0.16
190,0.25,0.13,0.18,0.15,0.02,0.16
191,0.25,0.11,0.17,0.15,0.03,0.16
192,0.25,0.13,0.18,0.15,0.03,0.16
193,0.25,0.12,0.17,0.15,0.02,0.16
194,0.25,0.13,0.17,0.15,0.03,0.16
195,0.26,0.12,0.17,0.15,0.03,0.16
196,0.25,0.12,0.17,0.14,0.02,0.16
197,0.25,0.13,0.18,0.15,0.02,0.16
198,0.25,0.12,0.18,0.15,0.02,0.16
199,0.25,0.13,0.18,0.15,0.02,0.16
200,0.25,0.12,0.17,0.15,0.03,0.16
201,0.26,0.13,0.17,0.15,0.02,0.16
202,0.25,0.12,0.17,0.15,0.03,0.15
203,0.25,0.13,0.17,0.15,0.03,0.17
204,0.25,0.12,0.18,0.15,0.02,0.15
205,0.25,0.12,0.17,0.15,0.02,0.16
206,0.25,0.12,0.18,0.15,0.03,0.16
207,0.25,0.12,0.18,0.16,0.02,0.16
208,0.25,0.12,0.18,0.15,0.03,0.15
209,0.25,0.12,0.18,0.15,0.02,0.16
210,0.25,0.12,0.18,0.15,0.02,0.16
211,0.25,0.13,0.17,0.15,0.02,0.15
212,0.26,0.13,0.18,0.15,0.03,0.16
213,0.25,0.13,0.17,0.15,0.01,0.16
214,0.25,0.12,0.18,0.15,0.02,0.16
215,0.25,0.13,0.18,0.15,0.02,0.16
216,0.24,0.13,0.18,0.15,0.03,0.16
217,0.26,0.13,0.17,0.15,0.03,0.16
218,0.25,0.13,0.17,0.15,0.03,0.16
219,0.25,0.12,0.17,0.15,0.03,0.16
220,0.25,0.13,0.18,0.15,0.02,0.16
221,0.24,0.13,0.17,0.14,0.02,0.16
222,0.25,0.13,0.17,0.16,0.03,0.16
223,0.25,0.13,0.17,0.15,0.03,0.16
224,0.25,0.13,0.17,0.15,0.02,0.16
225,0.25,0.13,0.18,0.14,0.03,0.17
226,0.25,0.12,0.18,0.15,0.02,0.16
227,0.25,0.12,0.18,0.15,0.02,0.16
228,0.24,0.12,0.18,0.15,0.02,0.16
229,0.25,0.12,0.18,0.14,0.02,0.17
230,0.25,0.12,0.18,0.16,0.02,0.16
231,0.25,0.13,0.18,0.15,0.03,0.16
232,0.25,0.13,0.18,0.15,0.03,0.16
233,0.25,0.12,0.18,0.15,0.03,0.16
234,0.25,0.12,0.19,0.14,0.03,0.16
235,0.25,0.12,0.18,0.15,0.02,0.16
236,0.25,0.12,0.17,0.15,0.02,0.16
237,0.25,0.12,0.18,0.15,0.03,0.16
238,0.25,0.12,0.17,0.15,0.02,0.16
239,0.24,0.11,0.18,0.15,0.03,0.16
240,0.25,0.12,0.18,0.15,0.02,0.16
241,0.25,0.12,0.18,0.16,0.02,0.15
242,0.25,0.11,0.18,0.15,0.02,0.16
243,0.25,0.12,0.18,0.15,0.02,0.16
244,0.26,0.12,0.17,0.15,0.04,0.17
