id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
189,0.24,0.12,0.18,0.15,0.03,0.17
190,0.24,0.12,0.17,0.16,0.04,0.18
191,0.24,0.12,0.17,0.15,0.04,0.18
192,0.24,0.12,0.18,0.15,0.03,0.19
193,0.23,0.13,0.17,0.15,0.04,0.18
194,0.24,0.13,0.18,0.16,0.05,0.17
195,0.24,0.12,0.17,0.16,0.04,0.17
196,0.24,0.12,0.18,0.16,0.04,0.18
197,0.24,0.12,0.18,0.16,0.03,0.18
198,0.24,0.12,0.18,0.16,0.04,0.18
199,0.24,0.12,0.18,0.17,0.04,0.18
200,0.24,0.12,0.17,0.15,0.03,0.18
201,0.24,0.12,0.17,0.16,0.04,0.18
202,0.25,0.13,0.17,0.16,0.04,0.18
203,0.25,0.12,0.18,0.16,0.04,0.18
204,0.24,0.13,0.18,0.16,0.04,0.18
205,0.24,0.12,0.17,0.16,0.04,0.18
206,0.24,0.12,0.18,0.16,0.04,0.18
207,0.24,0.12,0.17,0.16,0.04,0.17
208,0.25,0.12,0.17,0.16,0.04,0.18
209,0.24,0.12,0.17,0.16,0.04,0.18
210,0.24,0.12,0.18,0.16,0.04,0.18
211,0.24,0.12,0.18,0.15,0.04,0.18
212,0.24,0.12,0.18,0.15,0.04,0.18
213,0.25,0.12,0.18,0.16,0.04,0.18
214,0.24,0.12,0.17,0.16,0.04,0.18
215,0.24,0.12,0.17,0.15,0.04,0.18
216,0.24,0.13,0.18,0.15,0.03,0.18
217,0.24,0.12,0.17,0.16,0.04,0.17
218,0.24,0.12,0.17,0.16,0.04,0.18
219,0.25,0.12,0.17,0.15,0.03,0.18
220,0.24,0.12,0.17,0.16,0.04,0.18
221,0.24,0.12,0.17,0.16,0.04,0.18
222,0.25,0.13,0.17,0.15,0.05,0.18
223,0.24,0.12,0.17,0.16,0.04,0.18
224,0.24,0.12,0.18,0.16,0.04,0.18
225,0.25,0.12,0.18,0.16,0.05,0.17
226,0.24,0.12,0.17,0.15,0.04,0.18
227,0.24,0.12,0.17,0.16,0.04,0.19
228,0.25,0.13,0.18,0.15,0.04,0.18
229,0.24,0.12,0.18,0.16,0.04,0.17
230,0.24,0.13,0.17,0.16,0.04,0.18
231,0.24,0.13,0.18,0.16,0.04,0.18
232,0.24,0.12,0.17,0.16,0.05,0.17
233,0.25,0.13,0.18,0.15,0.04,0.18
234,0.25,0.13,0.18,0.16,0.04,0.18
235,0.25,0.12,0.18,0.16,0.04,0.18
236,0.25,0.12,0.18,0.16,0.04,0.18
237,0.25,0.13,0.17,0.16,0.03,0.19
238,0.25,0.13,0.18,0.16,0.04,0.18
239,0.25,0.12,0.18,0.16,0.04,0.19
240,0.25,0.13,0.17,0.16,0.04,0.18
241,0.25,0.13,0.18,0.16,0.04,0.18
242,0.24,0.12,0.18,0.15,0.05,0.18
243,0.25,0.13,0.17,0.15,0.03,0.18
244,0.24,0.12,0.17,0.16,0.05,0.19
245,0.24,0.13,0.17,0.16,0.04,0.18
246,0.24,0.13,0.18,0.16,0.04,0.18
247,0.25,0.13,0.18,0.16,0.04,0.18
248,0.25,0.13,0.17,0.16,0.04,0.18
249,0.25,0.13,0.18,0.16,0.04,0.18
250,0.25,0.13,0.18,0.16,0.04,0.19
251,0.25,0.13,0.18,0.15,0.04,0.19
252,0.24,0.13,0.18,0.16,0.04,0.18
253,0.25,0.13,0.18,0.16,0.04,0.19
254,0.24,0.13,0.17,0.16,0.04,0.18
255,0.25,0.13,0.17,0.16,0.04,0.18
256,0.25,0.13,0.17,0.16,0.04,0.18
257,0.25,0.13,0.18,0.16,0.04,0.18
258,0.25,0.12,0.18,0.15,0.03,0.18
259,0.25,0.13,0.18,0.16,0.04,0.18
260,0.25,0.14,0.18,0.16,0.03,0.18
261,0.25,0.13,0.18,0.16,0.04,0.18
262,0.25,0.13,0.18,0.16,0.04,0.18
263,0.25,0.14,0.18,0.15,0.04,0.19
264,0.25,0.13,0.18,0.16,0.03,0.18
265,0.24,0.14,0.18,0.16,0.04,0.18
266,0.25,0.13,0.18,0.16,0.04,0.18
