id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
277,0.17,0.59,0.06,1.15,0.16,0.26
278,0.18,0.60,0.06,1.15,0.17,0.26
279,0.18,0.59,0.06,1.15,0.17,0.26
280,0.18,0.59,0.06,1.14,0.18,0.26
281,0.17,0.59,0.06,1.15,0.17,0.27
282,0.17,0.59,0.06,1.15,0.17,0.26
283,0.17,0.59,0.06,1.13,0.17,0.26
284,0.18,0.59,0.06,1.14,0.17,0.27
285,0.17,0.60,0.05,1.14,0.17,0.26
286,0.18,0.60,0.05,1.14,0.16,0.26
287,0.18,0.59,0.06,1.15,0.18,0.26
288,0.18,0.58,0.06,1.15,0.18,0.26
289,0.17,0.59,0.06,1.14,0.17,0.26
290,0.18,0.58,0.06,1.14,0.18,0.26
291,0.17,0.59,0.05,1.14,0.17,0.26
292,0.18,0.59,0.06,1.14,0.17,0.26
293,0.17,0.59,0.06,1.14,0.16,0.25
294,0.17,0.59,0.06,1.14,0.17,0.26
295,0.17,0.59,0.06,1.14,0.17,0.26
296,0.17,0.57,0.05,1.14,0.16,0.26
297,0.18,0.58,0.05,1.14,0.17,0.26
298,0.17,0.58,0.05,1.14,0.15,0.27
299,0.17,0.59,0.06,1.13,0.16,0.25
300,0.18,0.59,0.06,1.14,0.18,0.27
301,0.17,0.59,0.06,1.14,0.18,0.27
302,0.18,0.59,0.06,1.14,0.17,0.26
303,0.17,0.59,0.06,1.14,0.18,0.26
