id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
344,0.34,0.20,0.21,0.18,0.03,0.20
345,0.33,0.21,0.21,0.19,0.04,0.21
346,0.33,0.21,0.21,0.19,0.03,0.21
347,0.34,0.21,0.21,0.19,0.03,0.20
348,0.34,0.19,0.21,0.19,0.03,0.20
349,0.32,0.19,0.21,0.19,0.03,0.20
350,0.31,0.19,0.20,0.19,0.04,0.20
351,0.32,0.19,0.20,0.18,0.03,0.20
352,0.31,0.19,0.21,0.18,0.04,0.21
353,0.32,0.19,0.20,0.18,0.04,0.20
354,0.32,0.18,0.20,0.20,0.03,0.21
355,0.31,0.20,0.21,0.20,0.03,0.21
356,0.32,0.20,0.21,0.20,0.03,0.22
357,0.32,0.21,0.20,0.19,0.03,0.21
358,0.33,0.20,0.21,0.19,0.03,0.21
359,0.34,0.21,0.21,0.20,0.04,0.21
360,0.33,0.21,0.21,0.20,0.05,0.21
361,0.34,0.21,0.21,0.20,0.04,0.21
362,0.34,0.21,0.21,0.19,0.03,0.21
363,0.33,0.21,0.21,0.19,0.04,0.21
364,0.34,0.21,0.22,0.19,0.04,0.21
365,0.34,0.21,0.22,0.19,0.04,0.20
366,0.34,0.21,0.21,0.20,0.04,0.21
367,0.35,0.22,0.22,0.20,0.03,0.21
368,0.36,0.22,0.22,0.20,0.03,0.22
369,0.36,0.23,0.22,0.21,0.03,0.20
370,0.35,0.23,0.22,0.21,0.04,0.22
371,0.35,0.22,0.22,0.21,0.04,0.21
372,0.35,0.22,0.23,0.21,0.03,0.22
373,0.35,0.22,0.23,0.21,0.04,0.21
374,0.36,0.22,0.22,0.21,0.03,0.22
375,0.36,0.22,0.22,0.21,0.04,0.22
376,0.36,0.21,0.22,0.20,0.03,0.22
377,0.35,0.21,0.22,0.21,0.04,0.22
378,0.36,0.22,0.22,0.21,0.03,0.22
379,0.36,0.22,0.22,0.21,0.04,0.22
380,0.37,0.22,0.22,0.21,0.05,0.22
381,0.38,0.23,0.22,0.21,0.04,0.22
382,0.40,0.24,0.22,0.22,0.03,0.22
383,0.41,0.25,0.22,0.22,0.04,0.22
384,0.43,0.28,0.22,0.22,0.03,0.22
385,0.45,0.29,0.22,0.22,0.03,0.22
386,0.45,0.29,0.23,0.22,0.04,0.22
387,0.45,0.29,0.23,0.22,0.04,0.22
388,0.43,0.28,0.23,0.23,0.04,0.22
389,0.43,0.27,0.23,0.22,0.04,0.22
390,0.43,0.26,0.23,0.22,0.04,0.22
391,0.42,0.26,0.23,0.23,0.04,0.22
392,0.42,0.26,0.23,0.23,0.04,0.23
393,0.42,0.27,0.24,0.23,0.04,0.22
394,0.43,0.27,0.24,0.23,0.04,0.22
395,0.43,0.28,0.23,0.23,0.04,0.22
396,0.43,0.28,0.23,0.24,0.04,0.23
397,0.42,0.27,0.25,0.24,0.05,0.23
398,0.40,0.25,0.24,0.23,0.04,0.22
399,0.38,0.25,0.23,0.22,0.04,0.23
400,0.37,0.23,0.23,0.22,0.04,0.22
401,0.36,0.22,0.23,0.22,0.03,0.22
402,0.36,0.22,0.23,0.22,0.04,0.22
403,0.36,0.22,0.24,0.22,0.05,0.22
404,0.35,0.23,0.23,0.22,0.04,0.23
405,0.36,0.24,0.23,0.22,0.04,0.22
406,0.38,0.27,0.25,0.23,0.03,0.22
407,0.38,0.26,0.23,0.23,0.04,0.23
408,0.38,0.26,0.24,0.22,0.04,0.23
409,0.39,0.26,0.24,0.22,0.04,0.23
410,0.40,0.27,0.24,0.23,0.04,0.22
411,0.40,0.27,0.24,0.23,0.04,0.23
412,0.39,0.28,0.24,0.22,0.04,0.24
413,0.40,0.27,0.23,0.22,0.05,0.23
414,0.39,0.27,0.25,0.22,0.05,0.23
415,0.39,0.26,0.24,0.22,0.04,0.24
416,0.40,0.26,0.24,0.22,0.04,0.23
417,0.39,0.26,0.24,0.23,0.04,0.24
418,0.38,0.26,0.25,0.23,0.04,0.23
419,0.38,0.25,0.24,0.23,0.04,0.23
420,0.39,0.25,0.24,0.23,0.04,0.22
421,0.38,0.25,0.24,0.22,0.04,0.23
422,0.38,0.25,0.24,0.22,0.04,0.23
423,0.39,0.25,0.24,0.22,0.04,0.23
424,0.38,0.25,0.24,0.22,0.04,0.23
425,0.39,0.26,0.24,0.22,0.03,0.24
426,0.40,0.26,0.24,0.22,0.04,0.23
427,0.39,0.26,0.24,0.22,0.04,0.23
428,0.40,0.26,0.24,0.22,0.04,0.23
429,0.39,0.27,0.24,0.22,0.04,0.24
430,0.40,0.26,0.24,0.22,0.04,0.23
431,0.40,0.26,0.23,0.22,0.04,0.24
432,0.39,0.26,0.24,0.22,0.04,0.23
433,0.39,0.26,0.24,0.23,0.04,0.23
434,0.39,0.26,0.24,0.22,0.04,0.23
435,0.39,0.26,0.24,0.23,0.04,0.24
436,0.38,0.25,0.24,0.22,0.05,0.24
437,0.39,0.26,0.24,0.23,0.04,0.24
438,0.39,0.26,0.24,0.22,0.04,0.24
439,0.39,0.26,0.24,0.22,0.04,0.23
440,0.39,0.26,0.24,0.22,0.04,0.23
