id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
160,0.23,0.12,0.18,0.15,0.03,0.17
161,0.23,0.11,0.18,0.15,0.03,0.17
162,0.24,0.11,0.17,0.15,0.03,0.17
163,0.24,0.11,0.17,0.14,0.03,0.18
164,0.23,0.11,0.17,0.15,0.03,0.17
165,0.23,0.11,0.17,0.15,0.03,0.17
166,0.23,0.11,0.17,0.16,0.03,0.16
167,0.24,0.11,0.17,0.15,0.03,0.16
168,0.23,0.11,0.17,0.15,0.03,0.17
169,0.23,0.11,0.17,0.15,0.03,0.17
170,0.23,0.12,0.17,0.15,0.04,0.17
171,0.24,0.11,0.17,0.15,0.03,0.17
172,0.24,0.12,0.17,0.15,0.03,0.17
173,0.23,0.12,0.17,0.15,0.04,0.16
174,0.24,0.12,0.17,0.15,0.03,0.18
175,0.23,0.11,0.17,0.15,0.03,0.17
176,0.24,0.11,0.17,0.15,0.03,0.17
177,0.23,0.11,0.18,0.15,0.04,0.17
178,0.23,0.12,0.17,0.15,0.03,0.17
179,0.23,0.12,0.17,0.15,0.03,0.17
180,0.24,0.12,0.18,0.15,0.03,0.18
181,0.23,0.11,0.18,0.15,0.03,0.17
182,0.23,0.11,0.17,0.15,0.03,0.17
183,0.24,0.12,0.17,0.15,0.04,0.18
184,0.23,0.11,0.17,0.15,0.04,0.18
185,0.23,0.11,0.18,0.15,0.03,0.18
186,0.23,0.10,0.17,0.15,0.03,0.17
187,0.24,0.11,0.17,0.14,0.03,0.17
188,0.24,0.11,0.17,0.15,0.03,0.17
189,0.24,0.12,0.18,0.14,0.04,0.18
190,0.25,0.13,0.18,0.15,0.03,0.17
191,0.26,0.14,0.17,0.15,0.03,0.17
192,0.26,0.14,0.17,0.15,0.03,0.17
193,0.26,0.13,0.17,0.15,0.03,0.17
194,0.26,0.15,0.16,0.16,0.03,0.17
195,0.26,0.14,0.18,0.16,0.03,0.18
196,0.26,0.14,0.19,0.15,0.04,0.17
197,0.26,0.14,0.18,0.16,0.04,0.17
198,0.27,0.14,0.17,0.15,0.03,0.17
199,0.26,0.14,0.18,0.16,0.03,0.17
200,0.26,0.14,0.18,0.16,0.04,0.17
201,0.26,0.14,0.17,0.16,0.03,0.17
202,0.26,0.14,0.17,0.16,0.03,0.17
203,0.26,0.14,0.18,0.15,0.04,0.17
204,0.27,0.14,0.18,0.16,0.03,0.18
205,0.26,0.14,0.17,0.16,0.03,0.18
206,0.26,0.14,0.18,0.16,0.04,0.18
207,0.27,0.14,0.17,0.16,0.03,0.18
208,0.26,0.14,0.17,0.16,0.03,0.18
209,0.26,0.14,0.18,0.17,0.04,0.18
210,0.26,0.14,0.17,0.16,0.03,0.17
211,0.26,0.14,0.18,0.16,0.03,0.18
212,0.26,0.14,0.17,0.16,0.04,0.17
213,0.26,0.14,0.17,0.17,0.04,0.17
214,0.26,0.14,0.18,0.16,0.03,0.17
215,0.27,0.14,0.19,0.16,0.03,0.17
216,0.26,0.15,0.17,0.16,0.03,0.18
217,0.27,0.16,0.18,0.16,0.03,0.18
218,0.26,0.16,0.17,0.16,0.04,0.17
219,0.27,0.16,0.17,0.16,0.03,0.17
220,0.26,0.17,0.18,0.16,0.03,0.18
221,0.27,0.17,0.18,0.17,0.03,0.18
222,0.27,0.17,0.17,0.16,0.03,0.18
223,0.27,0.18,0.18,0.16,0.03,0.17
224,0.27,0.17,0.17,0.15,0.04,0.17
225,0.27,0.17,0.18,0.16,0.03,0.17
226,0.28,0.19,0.18,0.17,0.03,0.18
227,0.29,0.19,0.17,0.18,0.03,0.18
228,0.30,0.20,0.18,0.17,0.03,0.18
229,0.30,0.22,0.18,0.18,0.03,0.18
230,0.31,0.22,0.19,0.18,0.04,0.18
231,0.31,0.23,0.19,0.18,0.04,0.18
232,0.31,0.23,0.18,0.18,0.03,0.18
233,0.30,0.23,0.18,0.19,0.03,0.18
234,0.30,0.23,0.18,0.19,0.03,0.19
235,0.30,0.23,0.18,0.18,0.03,0.18
236,0.30,0.22,0.19,0.18,0.03,0.18
237,0.29,0.22,0.19,0.19,0.03,0.18
238,0.30,0.23,0.19,0.19,0.04,0.18
239,0.29,0.22,0.18,0.19,0.03,0.18
240,0.30,0.22,0.18,0.19,0.03,0.18
