id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
217,0.19,1.47,0.12,2.28,0.17,0.38
218,0.19,1.64,0.11,2.41,0.17,0.39
219,0.20,1.71,0.11,2.55,0.17,0.41
220,0.19,1.74,0.11,2.64,0.17,0.41
221,0.20,1.75,0.11,2.69,0.18,0.42
222,0.21,1.77,0.11,2.71,0.16,0.40
223,0.20,1.76,0.11,2.71,0.18,0.42
224,0.20,1.73,0.11,2.70,0.18,0.43
225,0.21,1.67,0.10,2.68,0.18,0.43
226,0.19,1.61,0.12,2.66,0.17,0.43
227,0.20,1.58,0.10,2.65,0.18,0.43
228,0.20,1.56,0.10,2.65,0.19,0.43
229,0.19,1.57,0.10,2.65,0.18,0.43
230,0.20,1.59,0.10,2.65,0.18,0.43
231,0.20,1.60,0.11,2.67,0.18,0.43
232,0.19,1.61,0.11,2.68,0.19,0.43
233,0.20,1.63,0.10,2.67,0.19,0.44
234,0.20,1.66,0.11,2.67,0.18,0.44
235,0.20,1.70,0.11,2.69,0.19,0.45
236,0.20,1.73,0.11,2.72,0.18,0.46
237,0.20,1.74,0.10,2.74,0.18,0.45
238,0.20,1.74,0.11,2.76,0.18,0.45
239,0.20,1.73,0.10,2.77,0.18,0.45
240,0.20,1.72,0.11,2.79,0.19,0.46
241,0.20,1.74,0.11,2.78,0.19,0.47
242,0.20,1.74,0.10,2.80,0.18,0.46
243,0.20,1.75,0.09,2.80,0.19,0.46
244,0.20,1.76,0.11,2.82,0.19,0.46
245,0.20,1.77,0.11,2.83,0.18,0.46
246,0.21,1.78,0.11,2.86,0.19,0.46
247,0.20,1.80,0.11,2.88,0.19,0.46
248,0.19,1.81,0.11,2.89,0.19,0.46
249,0.20,1.83,0.10,2.90,0.19,0.47
250,0.20,1.85,0.11,2.92,0.19,0.46
251,0.20,1.87,0.11,2.94,0.19,0.46
252,0.21,1.89,0.11,2.95,0.19,0.46
253,0.20,1.90,0.11,2.96,0.19,0.49
254,0.20,1.91,0.11,2.97,0.18,0.47
255,0.20,1.90,0.10,2.97,0.19,0.48
256,0.21,1.91,0.09,2.98,0.20,0.49
257,0.20,1.91,0.10,2.97,0.19,0.50
258,0.20,1.91,0.10,2.97,0.19,0.52
259,0.21,1.93,0.10,2.97,0.20,0.53
260,0.20,1.93,0.11,2.97,0.19,0.52
261,0.21,1.94,0.11,2.97,0.19,0.53
262,0.21,1.93,0.10,2.99,0.19,0.53
263,0.21,1.94,0.11,2.97,0.18,0.53
264,0.21,1.93,0.11,2.97,0.19,0.54
265,0.21,1.94,0.11,2.97,0.20,0.57
266,0.21,1.95,0.10,2.97,0.18,0.56
267,0.21,1.96,0.11,2.98,0.19,0.57
268,0.21,1.96,0.10,2.99,0.20,0.58
269,0.21,1.96,0.11,2.99,0.18,0.59
270,0.21,1.96,0.11,3.01,0.19,0.57
271,0.20,1.96,0.10,3.02,0.19,0.59
272,0.21,1.96,0.11,3.03,0.20,0.58
273,0.20,1.98,0.11,3.04,0.18,0.58
274,0.20,1.97,0.11,3.04,0.20,0.57
275,0.21,1.96,0.11,3.04,0.20,0.58
276,0.20,1.96,0.10,3.04,0.20,0.58
277,0.21,1.97,0.11,3.05,0.21,0.59
278,0.21,1.97,0.11,3.06,0.19,0.58
279,0.20,1.97,0.11,3.07,0.19,0.57
280,0.21,1.98,0.11,3.08,0.20,0.60
281,0.21,1.99,0.11,3.09,0.19,0.60
282,0.21,1.99,0.10,3.09,0.19,0.61
283,0.21,2.00,0.10,3.10,0.20,0.61
284,0.21,2.00,0.11,3.11,0.19,0.61
285,0.21,2.00,0.10,3.11,0.19,0.61
286,0.21,2.01,0.11,3.12,0.19,0.62
287,0.21,2.02,0.15,3.12,0.20,0.62
288,0.21,2.02,0.15,3.14,0.22,0.63
289,0.21,1.97,0.15,3.11,0.21,0.59
290,0.20,1.94,0.15,3.06,0.21,0.59
291,0.20,1.93,0.14,3.04,0.21,0.60
292,0.20,1.93,0.15,3.03,0.20,0.57
293,0.20,1.94,0.14,3.02,0.20,0.57
294,0.20,1.92,0.14,3.01,0.20,0.55
295,0.20,1.94,0.14,3.01,0.20,0.56
296,0.20,1.97,0.14,3.02,0.21,0.56
297,0.20,2.00,0.15,3.03,0.20,0.56
298,0.20,2.02,0.14,3.04,0.20,0.56
299,0.20,2.03,0.15,3.04,0.21,0.57
300,0.20,2.03,0.14,3.04,0.22,0.55
301,0.20,2.04,0.15,3.04,0.20,0.55
302,0.21,2.05,0.15,3.04,0.20,0.55
303,0.21,2.04,0.15,3.05,0.21,0.56
304,0.21,2.04,0.15,3.06,0.20,0.56
305,0.21,2.05,0.15,3.07,0.22,0.54
306,0.20,2.04,0.15,3.07,0.21,0.56
307,0.20,2.05,0.15,3.07,0.20,0.55
