id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
220,0.17,0.58,0.00,1.14,0.13,0.20
221,0.17,0.59,0.00,1.14,0.12,0.21
222,0.17,0.58,0.00,1.14,0.12,0.21
223,0.17,0.58,0.00,1.14,0.12,0.21
224,0.17,0.58,0.00,1.15,0.11,0.20
225,0.17,0.58,0.00,1.14,0.12,0.21
226,0.17,0.59,0.00,1.14,0.13,0.20
227,0.17,0.59,0.00,1.14,0.12,0.21
228,0.17,0.58,0.00,1.14,0.12,0.21
229,0.17,0.58,0.00,1.14,0.12,0.20
230,0.17,0.58,0.00,1.14,0.12,0.22
231,0.17,0.58,0.00,1.14,0.12,0.21
232,0.17,0.58,0.00,1.14,0.11,0.20
233,0.17,0.58,0.00,1.14,0.12,0.20
234,0.17,0.58,0.00,1.14,0.12,0.21
235,0.18,0.59,0.00,1.14,0.12,0.20
236,0.17,0.59,0.00,1.14,0.11,0.22
237,0.17,0.58,0.00,1.14,0.12,0.21
238,0.16,0.57,0.00,1.13,0.10,0.21
239,0.16,0.58,0.00,1.14,0.13,0.21
240,0.17,0.58,0.00,1.14,0.12,0.21
241,0.18,0.58,0.00,1.14,0.13,0.22
242,0.17,0.59,0.00,1.14,0.13,0.22
243,0.17,0.59,0.00,1.14,0.11,0.22
244,0.17,0.59,0.00,1.13,0.11,0.20
245,0.16,0.58,0.00,1.14,0.12,0.20
246,0.16,0.58,0.00,1.14,0.12,0.20
247,0.17,0.58,0.00,1.14,0.12,0.20
248,0.18,0.58,0.00,1.14,0.12,0.21
249,0.18,0.58,0.00,1.14,0.11,0.21
250,0.17,0.58,0.00,1.14,0.12,0.21
251,0.16,0.59,0.00,1.14,0.10,0.20
252,0.17,0.58,0.00,1.13,0.13,0.20
253,0.17,0.58,0.00,1.14,0.12,0.21
254,0.17,0.58,0.00,1.14,0.14,0.20
255,0.17,0.58,0.00,1.14,0.13,0.20
256,0.17,0.58,0.00,1.14,0.12,0.21
257,0.17,0.58,0.00,1.14,0.12,0.21
258,0.17,0.58,0.00,1.14,0.13,0.21
259,0.17,0.58,0.00,1.15,0.13,0.20
260,0.17,0.58,0.00,1.14,0.12,0.21
261,0.16,0.58,0.00,1.14,0.11,0.21
262,0.17,0.59,0.00,1.14,0.13,0.22
263,0.17,0.58,0.00,1.15,0.11,0.20
264,0.17,0.58,0.00,1.15,0.13,0.18
265,0.17,0.58,0.00,1.14,0.12,0.22
266,0.17,0.58,0.00,1.14,0.12,0.20
267,0.17,0.58,0.00,1.14,0.12,0.21
268,0.17,0.57,0.00,1.14,0.12,0.22
269,0.17,0.58,0.00,1.13,0.11,0.20
270,0.18,0.58,0.00,1.13,0.12,0.21
271,0.16,0.58,0.00,1.14,0.12,0.21
272,0.18,0.58,0.00,1.14,0.13,0.20
273,0.17,0.58,0.00,1.13,0.12,0.21
274,0.17,0.58,0.00,1.14,0.14,0.21
275,0.17,0.58,0.00,1.13,0.11,0.21
276,0.17,0.58,0.00,1.14,0.12,0.20
277,0.17,0.58,0.00,1.14,0.12,0.22
278,0.17,0.58,0.00,1.13,0.11,0.22
279,0.17,0.58,0.00,1.14,0.12,0.20
280,0.17,0.58,0.00,1.14,0.12,0.21
281,0.17,0.58,0.00,1.14,0.12,0.19
282,0.16,0.58,0.00,1.14,0.11,0.20
283,0.17,0.58,0.00,1.14,0.12,0.21
284,0.18,0.59,0.00,1.13,0.12,0.22
285,0.17,0.58,0.00,1.13,0.13,0.20
286,0.17,0.58,0.00,1.14,0.12,0.20
287,0.17,0.58,0.00,1.13,0.13,0.20
288,0.17,0.58,0.00,1.14,0.11,0.20
289,0.17,0.58,0.00,1.13,0.12,0.20
290,0.16,0.58,0.00,1.13,0.14,0.22
291,0.18,0.57,0.00,1.14,0.13,0.20
292,0.17,0.57,0.00,1.14,0.11,0.20
293,0.17,0.58,0.00,1.14,0.12,0.21
294,0.17,0.58,0.00,1.13,0.12,0.22
295,0.17,0.58,0.00,1.13,0.11,0.20
296,0.17,0.58,0.00,1.13,0.12,0.20
297,0.17,0.58,0.00,1.13,0.12,0.20
298,0.17,0.58,0.00,1.13,0.12,0.21
299,0.17,0.58,0.00,1.13,0.12,0.20
