id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
364,0.17,0.93,0.01,1.70,0.16,0.26
365,0.18,0.91,0.01,1.69,0.15,0.26
366,0.18,0.91,0.00,1.68,0.14,0.25
367,0.17,0.90,0.01,1.67,0.14,0.27
368,0.18,0.90,0.01,1.67,0.16,0.27
369,0.18,0.89,0.01,1.66,0.14,0.25
370,0.17,0.88,0.00,1.66,0.12,0.24
371,0.18,0.88,0.00,1.65,0.14,0.25
372,0.18,0.87,0.01,1.64,0.14,0.25
373,0.18,0.87,0.00,1.62,0.13,0.24
374,0.17,0.86,0.01,1.62,0.13,0.23
375,0.18,0.86,0.00,1.62,0.14,0.24
376,0.18,0.85,0.01,1.61,0.13,0.24
377,0.17,0.85,0.00,1.60,0.15,0.25
378,0.18,0.84,0.00,1.59,0.14,0.24
379,0.18,0.83,0.01,1.59,0.15,0.24
380,0.17,0.81,0.00,1.57,0.13,0.24
381,0.18,0.82,0.01,1.57,0.14,0.24
382,0.17,0.80,0.00,1.57,0.13,0.23
383,0.17,0.81,0.01,1.56,0.13,0.24
384,0.18,0.79,0.01,1.55,0.14,0.24
385,0.18,0.79,0.01,1.56,0.13,0.23
386,0.18,0.79,0.00,1.54,0.15,0.24
387,0.18,0.78,0.00,1.54,0.16,0.24
388,0.17,0.78,0.00,1.53,0.14,0.23
389,0.18,0.78,0.01,1.54,0.14,0.22
390,0.18,0.77,0.00,1.52,0.15,0.23
391,0.18,0.76,0.01,1.52,0.16,0.22
392,0.17,0.77,0.01,1.52,0.15,0.23
393,0.17,0.77,0.01,1.51,0.14,0.23
394,0.17,0.75,0.00,1.51,0.15,0.24
395,0.18,0.75,0.00,1.50,0.15,0.24
396,0.17,0.75,0.00,1.50,0.14,0.23
397,0.17,0.73,0.01,1.50,0.13,0.23
398,0.17,0.74,0.00,1.49,0.14,0.23
399,0.17,0.74,0.00,1.49,0.14,0.23
400,0.17,0.74,0.00,1.48,0.14,0.23
401,0.17,0.73,0.01,1.48,0.14,0.24
402,0.17,0.73,0.00,1.48,0.14,0.23
403,0.17,0.73,0.01,1.48,0.14,0.23
404,0.18,0.72,0.00,1.47,0.14,0.23
405,0.17,0.73,0.01,1.47,0.14,0.22
406,0.17,0.71,0.00,1.46,0.16,0.24
407,0.18,0.72,0.00,1.46,0.14,0.23
408,0.17,0.71,0.00,1.45,0.14,0.22
409,0.17,0.71,0.00,1.45,0.14,0.23
410,0.18,0.71,0.00,1.45,0.14,0.23
411,0.17,0.71,0.01,1.46,0.13,0.22
412,0.18,0.71,0.00,1.45,0.14,0.23
413,0.18,0.70,0.00,1.44,0.16,0.22
414,0.17,0.71,0.01,1.44,0.13,0.22
415,0.18,0.70,0.00,1.44,0.14,0.23
416,0.18,0.70,0.01,1.44,0.14,0.25
417,0.18,0.70,0.00,1.43,0.14,0.23
418,0.18,0.69,0.00,1.43,0.14,0.22
419,0.17,0.69,0.00,1.42,0.14,0.23
420,0.17,0.70,0.00,1.43,0.13,0.23
421,0.17,0.69,0.00,1.42,0.14,0.23
422,0.17,0.69,0.00,1.41,0.14,0.22
423,0.17,0.69,0.00,1.41,0.15,0.23
424,0.17,0.69,0.01,1.41,0.15,0.23
425,0.18,0.68,0.00,1.42,0.14,0.24
426,0.17,0.68,0.00,1.41,0.14,0.22
427,0.18,0.68,0.00,1.41,0.14,0.23
428,0.18,0.69,0.00,1.41,0.15,0.23
429,0.17,0.68,0.00,1.41,0.14,0.22
430,0.17,0.68,0.00,1.40,0.14,0.22
431,0.17,0.68,0.01,1.40,0.14,0.23
432,0.17,0.67,0.00,1.40,0.14,0.23
433,0.17,0.67,0.00,1.39,0.14,0.22
434,0.18,0.67,0.01,1.39,0.14,0.22
435,0.18,0.67,0.01,1.39,0.14,0.23
436,0.17,0.67,0.00,1.39,0.14,0.22
437,0.18,0.67,0.01,1.38,0.14,0.23
438,0.19,0.67,0.00,1.39,0.14,0.22
439,0.18,0.67,0.00,1.38,0.14,0.22
440,0.18,0.67,0.00,1.38,0.15,0.22
441,0.18,0.66,0.00,1.38,0.14,0.22
442,0.17,0.66,0.01,1.38,0.14,0.22
443,0.17,0.66,0.01,1.38,0.15,0.22
444,0.17,0.67,0.00,1.38,0.14,0.23
445,0.18,0.66,0.00,1.37,0.14,0.22
446,0.18,0.65,0.00,1.37,0.14,0.22
447,0.17,0.66,0.00,1.37,0.14,0.22
448,0.17,0.66,0.00,1.37,0.14,0.22
449,0.17,0.65,0.00,1.37,0.14,0.22
450,0.17,0.66,0.00,1.36,0.14,0.22
451,0.17,0.65,0.00,1.36,0.14,0.22
