id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
186,0.24,0.12,0.18,0.15,0.03,0.17
187,0.24,0.12,0.17,0.15,0.03,0.18
188,0.23,0.13,0.17,0.16,0.03,0.17
189,0.24,0.12,0.18,0.16,0.04,0.17
190,0.24,0.11,0.17,0.15,0.03,0.17
191,0.24,0.12,0.18,0.15,0.03,0.17
192,0.24,0.11,0.18,0.14,0.03,0.16
193,0.24,0.11,0.18,0.15,0.03,0.17
194,0.24,0.11,0.18,0.15,0.04,0.16
195,0.24,0.12,0.17,0.15,0.03,0.17
196,0.24,0.12,0.17,0.15,0.02,0.17
197,0.23,0.11,0.17,0.16,0.03,0.17
198,0.24,0.11,0.17,0.15,0.03,0.17
199,0.24,0.11,0.17,0.15,0.03,0.17
200,0.24,0.11,0.18,0.15,0.03,0.17
201,0.24,0.12,0.17,0.15,0.03,0.16
202,0.24,0.12,0.17,0.15,0.04,0.17
203,0.24,0.12,0.17,0.15,0.03,0.16
204,0.24,0.11,0.18,0.15,0.03,0.17
205,0.24,0.12,0.17,0.15,0.02,0.17
206,0.24,0.12,0.18,0.15,0.03,0.17
207,0.24,0.12,0.18,0.15,0.02,0.17
208,0.24,0.12,0.17,0.15,0.03,0.16
209,0.24,0.12,0.18,0.15,0.03,0.17
210,0.24,0.12,0.18,0.16,0.03,0.16
211,0.23,0.11,0.17,0.14,0.04,0.16
212,0.23,0.12,0.17,0.15,0.03,0.17
213,0.24,0.12,0.17,0.15,0.03,0.17
214,0.24,0.12,0.17,0.15,0.04,0.17
215,0.24,0.12,0.18,0.15,0.03,0.16
216,0.24,0.12,0.17,0.15,0.04,0.16
217,0.24,0.12,0.18,0.15,0.03,0.17
218,0.24,0.12,0.18,0.15,0.03,0.16
219,0.24,0.12,0.18,0.16,0.03,0.17
220,0.24,0.12,0.17,0.15,0.03,0.17
221,0.24,0.12,0.17,0.16,0.03,0.17
222,0.25,0.12,0.17,0.15,0.03,0.16
223,0.24,0.12,0.18,0.15,0.03,0.17
224,0.25,0.12,0.18,0.16,0.04,0.16
225,0.24,0.11,0.18,0.15,0.03,0.18
226,0.24,0.12,0.17,0.15,0.03,0.16
227,0.24,0.12,0.18,0.15,0.03,0.17
228,0.24,0.12,0.17,0.15,0.04,0.17
229,0.24,0.12,0.19,0.15,0.03,0.16
230,0.24,0.12,0.17,0.15,0.02,0.17
231,0.24,0.11,0.18,0.15,0.03,0.17
232,0.24,0.12,0.18,0.15,0.03,0.17
233,0.24,0.12,0.17,0.15,0.03,0.16
234,0.23,0.12,0.18,0.16,0.03,0.17
235,0.24,0.12,0.18,0.14,0.03,0.16
236,0.24,0.12,0.17,0.15,0.03,0.16
237,0.24,0.12,0.18,0.15,0.03,0.17
238,0.24,0.12,0.17,0.15,0.03,0.17
239,0.24,0.12,0.17,0.15,0.03,0.17
240,0.24,0.11,0.17,0.14,0.03,0.18
241,0.24,0.12,0.18,0.15,0.03,0.17
242,0.24,0.12,0.18,0.15,0.03,0.17
243,0.24,0.12,0.18,0.15,0.03,0.16
244,0.25,0.11,0.18,0.15,0.02,0.18
245,0.24,0.11,0.18,0.15,0.03,0.17
246,0.24,0.12,0.18,0.15,0.03,0.16
247,0.24,0.11,0.18,0.15,0.03,0.17
248,0.24,0.12,0.17,0.15,0.03,0.17
249,0.23,0.12,0.18,0.15,0.03,0.16
250,0.24,0.12,0.18,0.14,0.03,0.17
251,0.24,0.13,0.17,0.17,0.04,0.15
252,0.24,0.12,0.18,0.15,0.03,0.17
253,0.24,0.12,0.18,0.15,0.03,0.17
254,0.24,0.12,0.18,0.16,0.03,0.15
255,0.24,0.11,0.18,0.15,0.03,0.16
256,0.24,0.12,0.18,0.15,0.03,0.16
257,0.24,0.12,0.17,0.15,0.03,0.17
258,0.24,0.12,0.17,0.15,0.03,0.16
259,0.23,0.12,0.18,0.15,0.03,0.17
260,0.24,0.12,0.18,0.15,0.04,0.16
261,0.24,0.11,0.17,0.15,0.03,0.17
262,0.25,0.12,0.17,0.15,0.03,0.17
263,0.24,0.12,0.18,0.15,0.03,0.17
264,0.24,0.13,0.17,0.15,0.03,0.16
265,0.24,0.12,0.18,0.15,0.03,0.17
266,0.24,0.12,0.17,0.15,0.03,0.16
267,0.24,0.12,0.18,0.15,0.03,0.17
268,0.24,0.12,0.17,0.15,0.03,0.17
269,0.24,0.12,0.17,0.14,0.03,0.17
270,0.24,0.11,0.18,0.15,0.03,0.17
271,0.24,0.12,0.17,0.15,0.03,0.17
272,0.24,0.12,0.18,0.15,0.03,0.17
273,0.24,0.11,0.17,0.15,0.04,0.16
274,0.24,0.12,0.17,0.16,0.03,0.16
275,0.24,0.12,0.17,0.15,0.03,0.17
276,0.24,0.12,0.18,0.15,0.03,0.17
277,0.24,0.12,0.17,0.15,0.03,0.17
278,0.24,0.12,0.18,0.15,0.03,0.16
279,0.24,0.11,0.18,0.15,0.04,0.17
280,0.24,0.12,0.18,0.16,0.02,0.17
281,0.23,0.12,0.17,0.15,0.03,0.16
282,0.24,0.12,0.18,0.15,0.03,0.17
283,0.24,0.12,0.17,0.15,0.03,0.16
284,0.24,0.12,0.17,0.15,0.04,0.16
285,0.24,0.12,0.18,0.15,0.04,0.17
286,0.23,0.12,0.17,0.16,0.03,0.16
287,0.24,0.12,0.17,0.15,0.03,0.16
288,0.24,0.11,0.17,0.15,0.03,0.17
289,0.24,0.12,0.18,0.16,0.04,0.16
290,0.24,0.12,0.18,0.14,0.03,0.17
291,0.24,0.12,0.18,0.15,0.03,0.17
292,0.23,0.12,0.17,0.16,0.03,0.17
293,0.24,0.12,0.18,0.15,0.03,0.17
294,0.24,0.11,0.18,0.15,0.03,0.16
295,0.23,0.12,0.18,0.15,0.03,0.17
296,0.24,0.11,0.18,0.15,0.03,0.17
297,0.24,0.11,0.18,0.15,0.03,0.16
298,0.24,0.11,0.18,0.15,0.03,0.17
299,0.24,0.12,0.17,0.15,0.03,0.17
300,0.24,0.11,0.17,0.15,0.03,0.17
301,0.24,0.12,0.19,0.16,0.04,0.17
302,0.24,0.12,0.18,0.15,0.03,0.16
303,0.24,0.12,0.18,0.15,0.03,0.17
304,0.23,0.11,0.17,0.15,0.03,0.17
