,volt,co,h2,lpg,ch4,alcohol
399,0.23,1.321,0.989,0.63,3.42,14.761
400,0.23,1.321,0.989,0.63,3.42,14.761
401,0.23,1.321,0.989,0.63,3.42,14.761
402,0.24,1.411,1.055,0.816,4.948,20.394
403,0.23,1.321,0.989,0.63,3.42,14.761
404,0.23,1.321,0.989,0.63,3.42,14.761
405,0.25,1.502,1.123,1.046,7.058,27.824
406,0.23,1.321,0.989,0.63,3.42,14.761
407,0.24,1.411,1.055,0.816,4.948,20.394
408,0.24,1.411,1.055,0.816,4.948,20.394
409,0.24,1.411,1.055,0.816,4.948,20.394
410,0.24,1.411,1.055,0.816,4.948,20.394
411,0.24,1.411,1.055,0.816,4.948,20.394
412,0.23,1.321,0.989,0.63,3.42,14.761
413,0.25,1.502,1.123,1.046,7.058,27.824
414,0.24,1.411,1.055,0.816,4.948,20.394
415,0.24,1.411,1.055,0.816,4.948,20.394
416,0.24,1.411,1.055,0.816,4.948,20.394
417,0.25,1.502,1.123,1.046,7.058,27.824
418,0.24,1.411,1.055,0.816,4.948,20.394
419,0.24,1.411,1.055,0.816,4.948,20.394
420,0.24,1.411,1.055,0.816,4.948,20.394
421,0.24,1.411,1.055,0.816,4.948,20.394
422,0.24,1.411,1.055,0.816,4.948,20.394
423,0.24,1.411,1.055,0.816,4.948,20.394
424,0.24,1.411,1.055,0.816,4.948,20.394
425,0.24,1.411,1.055,0.816,4.948,20.394
426,0.24,1.411,1.055,0.816,4.948,20.394
427,0.24,1.411,1.055,0.816,4.948,20.394
428,0.24,1.411,1.055,0.816,4.948,20.394
429,0.24,1.411,1.055,0.816,4.948,20.394
430,0.23,1.321,0.989,0.63,3.42,14.761
431,0.24,1.411,1.055,0.816,4.948,20.394
432,0.24,1.411,1.055,0.816,4.948,20.394
433,0.24,1.411,1.055,0.816,4.948,20.394
434,0.24,1.411,1.055,0.816,4.948,20.394
435,0.24,1.411,1.055,0.816,4.948,20.394
436,0.24,1.411,1.055,0.816,4.948,20.394
437,0.24,1.411,1.055,0.816,4.948,20.394
438,0.24,1.411,1.055,0.816,4.948,20.394
439,0.24,1.411,1.055,0.816,4.948,20.394
440,0.24,1.411,1.055,0.816,4.948,20.394
441,0.24,1.411,1.055,0.816,4.948,20.394
442,0.24,1.411,1.055,0.816,4.948,20.394
443,0.24,1.411,1.055,0.816,4.948,20.394
444,0.24,1.411,1.055,0.816,4.948,20.394
445,0.23,1.321,0.989,0.63,3.42,14.761
446,0.22,1.234,0.925,0.481,2.327,10.54
447,0.22,1.234,0.925,0.481,2.327,10.54
448,0.22,1.234,0.925,0.481,2.327,10.54
449,0.22,1.234,0.925,0.481,2.327,10.54
450,0.21,1.149,0.862,0.363,1.557,7.414
451,0.21,1.149,0.862,0.363,1.557,7.414
452,0.2,1.067,0.801,0.271,1.022,5.13
453,0.2,1.067,0.801,0.271,1.022,5.13
454,0.2,1.067,0.801,0.271,1.022,5.13
455,0.2,1.067,0.801,0.271,1.022,5.13
456,0.2,1.067,0.801,0.271,1.022,5.13
457,0.19,0.987,0.741,0.199,0.657,3.486
458,0.19,0.987,0.741,0.199,0.657,3.486
459,0.19,0.987,0.741,0.199,0.657,3.486
460,0.19,0.987,0.741,0.199,0.657,3.486
461,0.19,0.987,0.741,0.199,0.657,3.486
462,0.19,0.987,0.741,0.199,0.657,3.486
463,0.19,0.987,0.741,0.199,0.657,3.486
464,0.19,0.987,0.741,0.199,0.657,3.486
465,0.19,0.987,0.741,0.199,0.657,3.486
466,0.19,0.987,0.741,0.199,0.657,3.486
467,0.2,1.067,0.801,0.271,1.022,5.13
468,0.18,0.909,0.683,0.143,0.413,2.322
469,0.18,0.909,0.683,0.143,0.413,2.322
470,0.18,0.909,0.683,0.143,0.413,2.322
471,0.18,0.909,0.683,0.143,0.413,2.322
472,0.19,0.987,0.741,0.199,0.657,3.486
473,0.19,0.987,0.741,0.199,0.657,3.486
474,0.18,0.909,0.683,0.143,0.413,2.322
475,0.18,0.909,0.683,0.143,0.413,2.322
476,0.19,0.987,0.741,0.199,0.657,3.486
477,0.18,0.909,0.683,0.143,0.413,2.322
478,0.19,0.987,0.741,0.199,0.657,3.486
479,0.18,0.909,0.683,0.143,0.413,2.322
480,0.18,0.909,0.683,0.143,0.413,2.322
481,0.19,0.987,0.741,0.199,0.657,3.486
482,0.17,0.833,0.627,0.102,0.253,1.513
