,volt,co,h2,lpg,ch4,alcohol
289,0.18,0.909,0.683,0.143,0.413,2.322
290,0.18,0.909,0.683,0.143,0.413,2.322
291,0.19,0.987,0.741,0.199,0.657,3.486
292,0.18,0.909,0.683,0.143,0.413,2.322
293,0.18,0.909,0.683,0.143,0.413,2.322
294,0.19,0.987,0.741,0.199,0.657,3.486
295,0.18,0.909,0.683,0.143,0.413,2.322
296,0.18,0.909,0.683,0.143,0.413,2.322
297,0.18,0.909,0.683,0.143,0.413,2.322
298,0.18,0.909,0.683,0.143,0.413,2.322
299,0.18,0.909,0.683,0.143,0.413,2.322
300,0.18,0.909,0.683,0.143,0.413,2.322
301,0.18,0.909,0.683,0.143,0.413,2.322
302,0.18,0.909,0.683,0.143,0.413,2.322
303,0.17,0.833,0.627,0.102,0.253,1.513
304,0.18,0.909,0.683,0.143,0.413,2.322
305,0.18,0.909,0.683,0.143,0.413,2.322
306,0.18,0.909,0.683,0.143,0.413,2.322
307,0.18,0.909,0.683,0.143,0.413,2.322
308,0.18,0.909,0.683,0.143,0.413,2.322
309,0.18,0.909,0.683,0.143,0.413,2.322
310,0.18,0.909,0.683,0.143,0.413,2.322
311,0.18,0.909,0.683,0.143,0.413,2.322
312,0.18,0.909,0.683,0.143,0.413,2.322
313,0.18,0.909,0.683,0.143,0.413,2.322
314,0.18,0.909,0.683,0.143,0.413,2.322
315,0.17,0.833,0.627,0.102,0.253,1.513
316,0.18,0.909,0.683,0.143,0.413,2.322
317,0.18,0.909,0.683,0.143,0.413,2.322
318,0.19,0.987,0.741,0.199,0.657,3.486
319,0.18,0.909,0.683,0.143,0.413,2.322
320,0.18,0.909,0.683,0.143,0.413,2.322
321,0.18,0.909,0.683,0.143,0.413,2.322
322,0.19,0.987,0.741,0.199,0.657,3.486
323,0.18,0.909,0.683,0.143,0.413,2.322
324,0.18,0.909,0.683,0.143,0.413,2.322
325,0.18,0.909,0.683,0.143,0.413,2.322
326,0.19,0.987,0.741,0.199,0.657,3.486
327,0.17,0.833,0.627,0.102,0.253,1.513
328,0.18,0.909,0.683,0.143,0.413,2.322
329,0.17,0.833,0.627,0.102,0.253,1.513
330,0.19,0.987,0.741,0.199,0.657,3.486
331,0.18,0.909,0.683,0.143,0.413,2.322
332,0.18,0.909,0.683,0.143,0.413,2.322
333,0.18,0.909,0.683,0.143,0.413,2.322
334,0.18,0.909,0.683,0.143,0.413,2.322
335,0.18,0.909,0.683,0.143,0.413,2.322
336,0.18,0.909,0.683,0.143,0.413,2.322
337,0.18,0.909,0.683,0.143,0.413,2.322
338,0.18,0.909,0.683,0.143,0.413,2.322
339,0.18,0.909,0.683,0.143,0.413,2.322
340,0.18,0.909,0.683,0.143,0.413,2.322
341,0.18,0.909,0.683,0.143,0.413,2.322
342,0.18,0.909,0.683,0.143,0.413,2.322
343,0.18,0.909,0.683,0.143,0.413,2.322
344,0.18,0.909,0.683,0.143,0.413,2.322
345,0.18,0.909,0.683,0.143,0.413,2.322
346,0.18,0.909,0.683,0.143,0.413,2.322
347,0.18,0.909,0.683,0.143,0.413,2.322
348,0.18,0.909,0.683,0.143,0.413,2.322
349,0.18,0.909,0.683,0.143,0.413,2.322
350,0.18,0.909,0.683,0.143,0.413,2.322
351,0.18,0.909,0.683,0.143,0.413,2.322
352,0.18,0.909,0.683,0.143,0.413,2.322
353,0.18,0.909,0.683,0.143,0.413,2.322
354,0.18,0.909,0.683,0.143,0.413,2.322
355,0.18,0.909,0.683,0.143,0.413,2.322
356,0.18,0.909,0.683,0.143,0.413,2.322
357,0.18,0.909,0.683,0.143,0.413,2.322
358,0.18,0.909,0.683,0.143,0.413,2.322
359,0.18,0.909,0.683,0.143,0.413,2.322
360,0.18,0.909,0.683,0.143,0.413,2.322
361,0.18,0.909,0.683,0.143,0.413,2.322
362,0.18,0.909,0.683,0.143,0.413,2.322
363,0.18,0.909,0.683,0.143,0.413,2.322
364,0.19,0.987,0.741,0.199,0.657,3.486
365,0.17,0.833,0.627,0.102,0.253,1.513
