id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
225,0.18,0.62,0.02,1.09,0.12,0.23
226,0.18,0.61,0.01,1.08,0.13,0.23
227,0.18,0.61,0.02,1.07,0.12,0.23
228,0.18,0.62,0.02,1.08,0.13,0.23
229,0.17,0.61,0.01,1.09,0.11,0.22
230,0.18,0.61,0.02,1.07,0.11,0.24
231,0.18,0.61,0.02,1.08,0.13,0.23
232,0.18,0.61,0.01,1.08,0.12,0.23
233,0.18,0.61,0.01,1.08,0.13,0.23
234,0.19,0.61,0.00,1.09,0.12,0.24
235,0.18,0.62,0.01,1.09,0.14,0.22
236,0.18,0.61,0.01,1.09,0.12,0.25
237,0.18,0.61,0.02,1.08,0.13,0.23
238,0.18,0.62,0.01,1.08,0.13,0.23
239,0.18,0.62,0.02,1.08,0.13,0.23
240,0.18,0.61,0.02,1.08,0.13,0.23
241,0.18,0.60,0.01,1.09,0.13,0.23
242,0.18,0.62,0.02,1.08,0.13,0.23
243,0.18,0.63,0.01,1.09,0.15,0.22
244,0.18,0.62,0.02,1.09,0.13,0.23
245,0.18,0.62,0.01,1.09,0.13,0.23
246,0.18,0.62,0.01,1.08,0.13,0.24
247,0.18,0.61,0.01,1.08,0.13,0.23
248,0.18,0.62,0.02,1.09,0.12,0.23
249,0.17,0.61,0.02,1.09,0.13,0.24
250,0.18,0.62,0.01,1.08,0.13,0.25
251,0.17,0.61,0.02,1.08,0.13,0.23
252,0.18,0.62,0.01,1.08,0.13,0.23
253,0.18,0.61,0.02,1.08,0.14,0.24
254,0.18,0.61,0.01,1.08,0.13,0.23
255,0.17,0.61,0.03,1.09,0.13,0.23
256,0.18,0.61,0.02,1.09,0.13,0.23
257,0.18,0.62,0.01,1.09,0.13,0.23
258,0.18,0.62,0.02,1.09,0.12,0.23
259,0.17,0.61,0.01,1.09,0.13,0.23
260,0.18,0.62,0.01,1.09,0.14,0.23
261,0.18,0.61,0.01,1.08,0.13,0.22
262,0.18,0.62,0.02,1.09,0.13,0.25
263,0.18,0.61,0.01,1.08,0.12,0.22
264,0.18,0.62,0.02,1.09,0.13,0.23
265,0.18,0.62,0.02,1.09,0.13,0.23
266,0.18,0.61,0.01,1.09,0.12,0.23
267,0.18,0.62,0.02,1.09,0.13,0.24
268,0.18,0.62,0.02,1.08,0.14,0.23
269,0.18,0.62,0.01,1.09,0.13,0.23
270,0.18,0.63,0.02,1.09,0.13,0.23
271,0.18,0.62,0.02,1.09,0.13,0.23
272,0.18,0.62,0.02,1.09,0.14,0.24
273,0.18,0.63,0.01,1.09,0.13,0.23
274,0.18,0.61,0.02,1.08,0.13,0.24
275,0.18,0.62,0.01,1.09,0.14,0.23
276,0.18,0.62,0.02,1.09,0.13,0.23
277,0.18,0.61,0.01,1.09,0.13,0.23
278,0.18,0.62,0.01,1.09,0.13,0.23
279,0.18,0.62,0.02,1.09,0.12,0.23
280,0.18,0.62,0.01,1.09,0.13,0.23
281,0.17,0.62,0.02,1.09,0.11,0.22
282,0.18,0.61,0.01,1.08,0.13,0.24
283,0.18,0.61,0.01,1.09,0.13,0.23
284,0.18,0.62,0.01,1.09,0.12,0.23
285,0.18,0.61,0.02,1.08,0.13,0.23
286,0.19,0.62,0.01,1.08,0.11,0.22
287,0.18,0.60,0.02,1.08,0.13,0.22
288,0.18,0.61,0.02,1.09,0.12,0.22
289,0.18,0.61,0.02,1.08,0.13,0.24
290,0.18,0.61,0.01,1.08,0.13,0.23
291,0.17,0.61,0.02,1.08,0.13,0.23
292,0.18,0.61,0.01,1.08,0.14,0.23
293,0.17,0.62,0.01,1.08,0.15,0.23
294,0.18,0.61,0.02,1.08,0.13,0.22
295,0.18,0.61,0.02,1.08,0.13,0.23
296,0.18,0.61,0.01,1.08,0.14,0.22
297,0.18,0.61,0.01,1.08,0.13,0.23
298,0.18,0.62,0.01,1.09,0.12,0.21
299,0.18,0.61,0.02,1.08,0.13,0.23
300,0.18,0.60,0.02,1.07,0.12,0.24
301,0.19,0.61,0.02,1.07,0.13,0.22
302,0.18,0.61,0.02,1.08,0.13,0.23
303,0.18,0.61,0.01,1.09,0.13,0.23
304,0.18,0.61,0.02,1.08,0.14,0.22
305,0.17,0.61,0.01,1.09,0.14,0.23
306,0.18,0.60,0.01,1.08,0.13,0.22
307,0.18,0.61,0.02,1.08,0.13,0.23
308,0.18,0.61,0.01,1.08,0.13,0.23
309,0.18,0.60,0.02,1.08,0.13,0.23
310,0.18,0.61,0.02,1.07,0.14,0.23
311,0.18,0.60,0.01,1.08,0.13,0.23
312,0.17,0.62,0.00,1.07,0.12,0.22
313,0.18,0.60,0.02,1.08,0.13,0.24
314,0.17,0.61,0.02,1.08,0.13,0.24
315,0.18,0.59,0.03,1.09,0.12,0.22
316,0.18,0.60,0.01,1.09,0.13,0.24
317,0.17,0.60,0.01,1.08,0.12,0.24
318,0.18,0.60,0.01,1.07,0.13,0.22
319,0.18,0.60,0.01,1.07,0.12,0.23
320,0.18,0.60,0.01,1.07,0.13,0.23
321,0.17,0.60,0.01,1.08,0.13,0.23
322,0.18,0.60,0.01,1.07,0.13,0.22
323,0.18,0.60,0.02,1.07,0.12,0.23
324,0.18,0.60,0.01,1.08,0.15,0.23
325,0.18,0.60,0.01,1.07,0.13,0.23
326,0.18,0.60,0.01,1.07,0.12,0.22
327,0.18,0.60,0.02,1.07,0.13,0.23
328,0.18,0.59,0.01,1.08,0.13,0.23
329,0.18,0.60,0.02,1.07,0.13,0.23
